user_id,item_id,date
192295,683196,2015-07-03
192295,683196,2015-07-03
192313,873898,2015-07-07
192313,873898,2015-07-07
192334,596569,2015-07-03
192334,741095,2015-07-03
192334,990921,2015-07-03
192334,82797,2015-07-03
192334,66128,2015-07-03
192334,907781,2015-07-03
192334,946322,2015-07-03
192340,572365,2015-07-07
192340,572365,2015-07-07
192340,572365,2015-07-07
192340,223872,2015-07-07
192340,614049,2015-07-07
192340,393561,2015-07-07
192340,223872,2015-07-07
192340,695979,2015-07-07
192340,214057,2015-07-07
192340,988721,2015-07-07
192340,979044,2015-07-07
192340,987790,2015-07-08
192340,329182,2015-07-08
192340,497371,2015-07-08
192340,386956,2015-07-08
192355,282092,2015-07-03
192355,282092,2015-07-03
192355,282092,2015-07-03
192355,282092,2015-07-03
192355,282092,2015-07-03
192355,282092,2015-07-03
192355,282092,2015-07-03
192355,282092,2015-07-03
192355,282092,2015-07-03
192355,136405,2015-07-03
192355,456135,2015-07-06
192355,456135,2015-07-06
192355,898630,2015-07-06
192355,456135,2015-07-06
192367,381895,2015-07-01
192367,426103,2015-07-01
192370,624411,2015-07-08
192370,416207,2015-07-08
192382,286762,2015-07-05
192382,852049,2015-07-05
192382,907850,2015-07-05
192382,734639,2015-07-05
192382,805401,2015-07-05
192382,907850,2015-07-05
192382,484465,2015-07-05
192382,1001857,2015-07-05
192385,710101,2015-07-07
192385,532702,2015-07-07
192385,1037868,2015-07-07
192385,497459,2015-07-07
192385,535415,2015-07-07
192412,87980,2015-07-02
192412,642115,2015-07-02
192412,87980,2015-07-02
192412,944924,2015-07-02
192412,1041507,2015-07-02
192412,642115,2015-07-02
192412,1069311,2015-07-06
192412,571390,2015-07-06
192427,15011,2015-07-07
192427,15011,2015-07-07
192433,203225,2015-07-03
192433,262291,2015-07-03
192439,640773,2015-07-02
192439,445558,2015-07-02
192439,737694,2015-07-02
192445,160716,2015-07-03
192445,416202,2015-07-03
192448,535149,2015-07-03
192448,562295,2015-07-03
192448,329906,2015-07-03
192448,535149,2015-07-03
192448,329906,2015-07-08
192448,562295,2015-07-08
192448,333025,2015-07-08
192448,687553,2015-07-08
192448,162582,2015-07-08
192451,147751,2015-07-03
192451,528905,2015-07-03
192487,418376,2015-07-02
192487,660537,2015-07-02
192487,427595,2015-07-02
192487,739543,2015-07-02
192487,450790,2015-07-02
192487,502886,2015-07-02
192487,893654,2015-07-02
192487,1082957,2015-07-02
192487,93761,2015-07-02
192487,984259,2015-07-02
192487,55058,2015-07-02
192487,783269,2015-07-02
192487,925582,2015-07-02
192487,355566,2015-07-02
192487,364165,2015-07-02
192487,472969,2015-07-02
192487,1038895,2015-07-02
192487,406828,2015-07-02
192487,980279,2015-07-02
192487,295816,2015-07-02
192487,524127,2015-07-02
192487,783030,2015-07-02
192487,490168,2015-07-02
192487,129188,2015-07-02
192487,698819,2015-07-02
192487,854798,2015-07-02
192487,845451,2015-07-02
192487,395575,2015-07-02
192487,306195,2015-07-05
192487,285821,2015-07-05
192487,122271,2015-07-05
192487,453640,2015-07-05
192487,927330,2015-07-05
192487,324627,2015-07-05
192487,759459,2015-07-05
192487,663947,2015-07-05
192487,368408,2015-07-05
192487,500680,2015-07-05
192487,445558,2015-07-05
192487,548678,2015-07-05
192487,507461,2015-07-05
192487,34074,2015-07-05
192487,53768,2015-07-05
192487,645232,2015-07-05
192487,171205,2015-07-05
192487,156030,2015-07-05
192487,644662,2015-07-05
192487,324627,2015-07-05
192487,999658,2015-07-06
192487,533076,2015-07-06
192487,533076,2015-07-06
192499,845841,2015-07-01
192499,133247,2015-07-01
192499,826881,2015-07-04
192499,421509,2015-07-04
192511,838246,2015-07-01
192511,833416,2015-07-01
192529,832114,2015-07-03
192529,74428,2015-07-03
192529,609841,2015-07-03
192529,832114,2015-07-03
192529,832114,2015-07-03
192529,65694,2015-07-05
192529,759459,2015-07-05
192529,643486,2015-07-05
192529,223625,2015-07-05
192529,25462,2015-07-05
192529,105326,2015-07-05
192529,643486,2015-07-05
192529,1026637,2015-07-06
192529,491179,2015-07-06
192529,827291,2015-07-06
192529,307170,2015-07-06
192529,568751,2015-07-06
192529,122852,2015-07-06
192529,662909,2015-07-06
192529,362513,2015-07-06
192535,170337,2015-07-08
192535,170337,2015-07-08
192535,170337,2015-07-08
192535,170337,2015-07-08
192541,1096235,2015-07-04
192541,226438,2015-07-04
192541,188589,2015-07-04
192541,250296,2015-07-04
192541,996743,2015-07-04
192541,607449,2015-07-04
192541,519226,2015-07-08
192541,34848,2015-07-08
192541,900556,2015-07-08
192541,208273,2015-07-08
192541,520895,2015-07-08
192550,809428,2015-07-05
192550,413499,2015-07-05
192550,1073967,2015-07-05
192550,606680,2015-07-05
192550,38149,2015-07-05
192550,65467,2015-07-05
192550,277499,2015-07-05
192550,994925,2015-07-05
192550,202976,2015-07-05
192550,65467,2015-07-05
192550,304239,2015-07-05
192550,38149,2015-07-05
192550,38149,2015-07-05
192550,916,2015-07-05
192550,38149,2015-07-05
192550,38149,2015-07-05
192550,112432,2015-07-05
192550,916,2015-07-05
192577,471893,2015-07-06
192577,151896,2015-07-06
192577,400603,2015-07-06
192577,400603,2015-07-06
192589,246937,2015-07-06
192589,472935,2015-07-06
192592,621851,2015-07-02
192592,769895,2015-07-02
192592,914971,2015-07-02
192592,768441,2015-07-02
192592,621851,2015-07-02
192592,621851,2015-07-02
192592,130575,2015-07-02
192592,673468,2015-07-03
192592,806773,2015-07-03
192592,270369,2015-07-08
192592,664039,2015-07-08
192592,144201,2015-07-08
192592,270369,2015-07-08
192592,270369,2015-07-08
192592,121014,2015-07-08
192592,270369,2015-07-08
192592,161153,2015-07-08
192592,161153,2015-07-08
192592,270369,2015-07-08
192613,146323,2015-07-01
192613,1049355,2015-07-01
192613,1042644,2015-07-01
192613,1025225,2015-07-01
192613,1042644,2015-07-01
192613,1042644,2015-07-01
192613,1042644,2015-07-01
192613,143739,2015-07-01
192613,1042644,2015-07-01
192619,120001,2015-07-01
192619,684949,2015-07-01
192619,948003,2015-07-02
192619,420957,2015-07-02
192619,948003,2015-07-02
192619,14218,2015-07-02
192619,386901,2015-07-02
192619,296611,2015-07-02
192619,114984,2015-07-02
192619,348409,2015-07-02
192619,348409,2015-07-02
192619,348409,2015-07-02
192619,747906,2015-07-02
192619,731596,2015-07-02
192619,487615,2015-07-02
192619,322284,2015-07-02
192619,273709,2015-07-02
192619,15054,2015-07-02
192619,733049,2015-07-02
192619,700749,2015-07-06
192619,335317,2015-07-06
192619,470461,2015-07-06
192619,97042,2015-07-06
192619,1050675,2015-07-06
192619,365466,2015-07-06
192619,323088,2015-07-06
192619,707673,2015-07-06
192619,209004,2015-07-06
192619,219443,2015-07-06
192619,1758,2015-07-06
192619,365466,2015-07-06
192619,209004,2015-07-06
192619,751451,2015-07-06
192619,181003,2015-07-06
192622,405114,2015-07-06
192622,1045613,2015-07-06
192622,697227,2015-07-06
192622,828692,2015-07-06
192646,975711,2015-07-05
192646,468916,2015-07-05
192652,1069866,2015-07-01
192652,432034,2015-07-01
192652,455642,2015-07-07
192652,752160,2015-07-07
192652,574812,2015-07-07
192652,292968,2015-07-07
192652,251649,2015-07-07
192652,272803,2015-07-07
192652,313630,2015-07-07
192652,272803,2015-07-07
192652,1000722,2015-07-07
192652,269128,2015-07-07
192652,396296,2015-07-07
192652,428524,2015-07-07
192652,1061323,2015-07-07
192652,1106920,2015-07-07
192652,387067,2015-07-07
192652,272803,2015-07-07
192652,589100,2015-07-07
192652,272803,2015-07-07
192655,187788,2015-07-02
192655,807244,2015-07-02
192655,56396,2015-07-02
192655,665615,2015-07-02
192655,56396,2015-07-04
192655,665615,2015-07-04
192658,398137,2015-07-05
192658,576981,2015-07-05
192658,770613,2015-07-07
192658,576981,2015-07-07
192658,586282,2015-07-07
192658,5037,2015-07-07
192661,931565,2015-07-07
192661,350950,2015-07-07
192679,672793,2015-07-04
192679,672793,2015-07-04
192679,672793,2015-07-04
192685,507445,2015-07-03
192685,329906,2015-07-03
192685,507445,2015-07-03
192685,382437,2015-07-03
192685,344089,2015-07-03
192685,953573,2015-07-03
192685,329906,2015-07-03
192697,597500,2015-07-03
192697,597500,2015-07-03
192724,345934,2015-07-05
192724,869639,2015-07-05
192724,396296,2015-07-05
192748,1008831,2015-07-06
192748,621253,2015-07-06
192748,387216,2015-07-06
192748,387216,2015-07-06
192748,671653,2015-07-06
192748,835398,2015-07-06
192748,671653,2015-07-06
192748,621253,2015-07-06
192748,137178,2015-07-06
192748,835398,2015-07-06
192748,387216,2015-07-06
192754,795872,2015-07-06
192754,331783,2015-07-06
192754,340600,2015-07-06
192757,968400,2015-07-06
192757,583582,2015-07-06
192760,97045,2015-07-04
192760,857958,2015-07-04
192778,556921,2015-07-04
192778,719673,2015-07-04
192778,719673,2015-07-04
192778,212190,2015-07-04
192778,565250,2015-07-04
192778,841235,2015-07-04
192778,446781,2015-07-04
192778,975302,2015-07-04
192778,751264,2015-07-04
192802,825580,2015-07-05
192802,825580,2015-07-05
192802,825580,2015-07-05
192802,346178,2015-07-06
192802,458633,2015-07-06
192814,1056228,2015-07-03
192814,740735,2015-07-03
192820,550573,2015-07-01
192820,445985,2015-07-01
192820,879902,2015-07-02
192820,935053,2015-07-02
192820,1086032,2015-07-02
192820,582358,2015-07-02
192820,796517,2015-07-03
192820,879902,2015-07-03
192820,879902,2015-07-03
192820,935053,2015-07-03
192820,796517,2015-07-03
192859,987173,2015-07-06
192859,210967,2015-07-06
192877,563789,2015-07-06
192877,846653,2015-07-06
192877,828963,2015-07-06
192877,736623,2015-07-06
192877,145409,2015-07-06
192877,860044,2015-07-06
192877,1042388,2015-07-06
192892,591682,2015-07-05
192892,1056228,2015-07-05
192892,528459,2015-07-05
192895,396296,2015-07-01
192895,485633,2015-07-01
192895,741923,2015-07-01
192895,522455,2015-07-01
192895,429409,2015-07-01
192895,142944,2015-07-01
192895,991171,2015-07-01
192895,396296,2015-07-01
192895,741923,2015-07-01
192895,352966,2015-07-02
192895,985998,2015-07-02
192895,882897,2015-07-02
192895,955730,2015-07-02
192895,959055,2015-07-04
192895,657322,2015-07-04
192895,114255,2015-07-04
192895,594308,2015-07-04
192895,713754,2015-07-04
192895,594308,2015-07-04
192895,114255,2015-07-04
192895,594308,2015-07-04
192895,399867,2015-07-04
192895,513551,2015-07-04
192895,399867,2015-07-04
192895,1016707,2015-07-04
192895,399867,2015-07-04
192895,97717,2015-07-04
192895,1039526,2015-07-04
192895,114255,2015-07-04
192895,788924,2015-07-04
192895,114255,2015-07-04
192895,348730,2015-07-04
192895,8325,2015-07-04
192895,399867,2015-07-04
192895,265244,2015-07-04
192895,114255,2015-07-04
192895,15496,2015-07-04
192895,788924,2015-07-04
192895,399867,2015-07-04
192895,114255,2015-07-04
192895,867791,2015-07-04
192895,969283,2015-07-04
192895,867791,2015-07-04
192895,38817,2015-07-04
192895,996150,2015-07-04
192895,721313,2015-07-04
192895,959055,2015-07-04
192895,114255,2015-07-06
192895,399867,2015-07-06
192895,404573,2015-07-06
192895,588429,2015-07-06
192907,27746,2015-07-04
192907,27746,2015-07-04
192928,627142,2015-07-03
192928,721177,2015-07-03
192928,13914,2015-07-03
192934,1099380,2015-07-07
192934,1106243,2015-07-07
192934,290583,2015-07-07
192934,1099380,2015-07-07
192934,942702,2015-07-07
192934,290583,2015-07-07
192943,417530,2015-07-04
192943,370007,2015-07-04
192943,932596,2015-07-04
192943,203740,2015-07-04
192943,108279,2015-07-04
192943,446644,2015-07-04
192943,417530,2015-07-04
192943,967990,2015-07-04
192943,453642,2015-07-04
192943,453642,2015-07-04
192943,407638,2015-07-04
192943,47687,2015-07-04
192943,534783,2015-07-04
192955,299769,2015-07-02
192955,670693,2015-07-02
192955,634670,2015-07-02
192955,1071404,2015-07-02
192955,522346,2015-07-02
192955,799205,2015-07-04
192955,500062,2015-07-04
192955,1090952,2015-07-04
192955,234799,2015-07-04
192955,500062,2015-07-04
192955,1095086,2015-07-04
192955,234799,2015-07-04
192955,1095086,2015-07-04
192955,1090952,2015-07-04
192964,489485,2015-07-04
192964,623671,2015-07-04
192964,1091239,2015-07-04
192964,298980,2015-07-04
192964,107716,2015-07-04
192964,450085,2015-07-04
192964,911582,2015-07-04
192964,298980,2015-07-04
192964,400562,2015-07-04
192964,642567,2015-07-04
192964,848866,2015-07-04
192964,400562,2015-07-04
192964,1036991,2015-07-04
192964,364903,2015-07-04
192964,298980,2015-07-04
192964,453785,2015-07-04
192964,293146,2015-07-04
192964,723226,2015-07-04
192964,694618,2015-07-04
192964,848866,2015-07-04
192964,783514,2015-07-04
192964,953573,2015-07-04
192964,304920,2015-07-04
192964,753111,2015-07-04
192985,1064058,2015-07-03
192985,351116,2015-07-03
192985,1104886,2015-07-03
192985,1051337,2015-07-04
192985,348746,2015-07-04
192985,564296,2015-07-04
192994,687491,2015-07-06
192994,687491,2015-07-06
192994,775763,2015-07-06
192994,775763,2015-07-06
192997,712272,2015-07-05
192997,13330,2015-07-05
192997,238104,2015-07-05
192997,204268,2015-07-05
193003,940675,2015-07-04
193003,586359,2015-07-04
193015,693122,2015-07-04
193015,483890,2015-07-04
193033,424312,2015-07-05
193033,426103,2015-07-05
193033,675412,2015-07-05
193033,109496,2015-07-05
193033,424312,2015-07-05
193033,784366,2015-07-05
193033,811619,2015-07-05
193033,784366,2015-07-05
193033,90593,2015-07-05
193033,87587,2015-07-05
193033,731410,2015-07-07
193033,550563,2015-07-07
193033,188166,2015-07-07
193033,378267,2015-07-07
193033,40007,2015-07-07
193033,642271,2015-07-07
193033,557404,2015-07-07
193033,813586,2015-07-07
193033,681640,2015-07-07
193033,378267,2015-07-07
193033,706073,2015-07-07
193033,809494,2015-07-07
193033,479792,2015-07-07
193033,404119,2015-07-07
193033,64738,2015-07-07
193033,708690,2015-07-07
193033,684306,2015-07-07
193033,66186,2015-07-07
193033,66186,2015-07-07
193033,144718,2015-07-07
193033,75452,2015-07-07
193063,462910,2015-07-03
193063,685351,2015-07-03
193063,82269,2015-07-03
193063,462910,2015-07-03
193108,429905,2015-07-05
193108,291951,2015-07-05
193108,808993,2015-07-07
193108,663421,2015-07-07
193108,172720,2015-07-07
193111,132867,2015-07-08
193111,249351,2015-07-08
193111,132867,2015-07-08
193144,674289,2015-07-01
193144,670853,2015-07-01
193144,511452,2015-07-01
193144,1019235,2015-07-01
193144,298035,2015-07-01
193144,146581,2015-07-01
193144,21216,2015-07-01
193144,511452,2015-07-01
193144,938735,2015-07-01
193144,411855,2015-07-01
193180,118384,2015-07-02
193180,131019,2015-07-02
193180,25517,2015-07-02
193180,105863,2015-07-02
193204,510828,2015-07-03
193204,523132,2015-07-03
193279,1022463,2015-07-03
193279,17152,2015-07-03
193294,470570,2015-07-07
193294,909860,2015-07-07
193294,362194,2015-07-07
193333,528279,2015-07-04
193333,409510,2015-07-04
193333,969967,2015-07-04
193333,163869,2015-07-06
193333,314574,2015-07-06
193333,1104538,2015-07-06
193333,271965,2015-07-06
193333,642005,2015-07-06
193333,271965,2015-07-06
193333,314574,2015-07-06
193333,457066,2015-07-06
193333,55790,2015-07-07
193333,92730,2015-07-07
193333,703888,2015-07-07
193333,1031415,2015-07-07
193333,360062,2015-07-07
193333,585326,2015-07-07
193333,1075260,2015-07-07
193333,1031415,2015-07-07
193342,643060,2015-07-02
193342,643060,2015-07-02
193342,643060,2015-07-02
193342,642339,2015-07-03
193342,131282,2015-07-03
193342,55790,2015-07-03
193342,55620,2015-07-03
193342,691246,2015-07-03
193342,849077,2015-07-05
193342,701224,2015-07-05
193342,710776,2015-07-05
193342,643060,2015-07-05
193348,339154,2015-07-05
193348,694754,2015-07-05
193348,202629,2015-07-05
193360,903241,2015-07-06
193360,1053767,2015-07-06
193360,7302,2015-07-06
193360,73247,2015-07-06
193360,7302,2015-07-06
193366,186718,2015-07-03
193366,460591,2015-07-03
193366,172334,2015-07-03
193366,431516,2015-07-03
193366,803615,2015-07-03
193366,1038972,2015-07-03
193366,157501,2015-07-03
193366,456947,2015-07-03
193369,432959,2015-07-06
193369,692543,2015-07-06
193369,432959,2015-07-06
193378,418376,2015-07-02
193378,418376,2015-07-02
193378,51269,2015-07-06
193378,1046033,2015-07-06
193378,47687,2015-07-06
193378,509195,2015-07-06
193378,931927,2015-07-06
193378,34946,2015-07-06
193381,844613,2015-07-03
193381,700867,2015-07-03
193381,733414,2015-07-03
193381,840676,2015-07-03
193381,733414,2015-07-03
193381,840676,2015-07-03
193393,393799,2015-07-04
193393,393799,2015-07-04
193393,805649,2015-07-04
193393,501550,2015-07-04
193393,501550,2015-07-04
193393,393799,2015-07-04
193393,501550,2015-07-04
193393,393799,2015-07-04
193393,501550,2015-07-04
193393,501550,2015-07-04
193393,501550,2015-07-04
193393,501550,2015-07-04
193393,501550,2015-07-04
193393,393799,2015-07-04
193393,501550,2015-07-04
193393,393799,2015-07-04
193393,501550,2015-07-04
193393,501550,2015-07-04
193393,501550,2015-07-04
193426,458615,2015-07-05
193426,458615,2015-07-05
193456,549438,2015-07-03
193456,344994,2015-07-03
193456,324631,2015-07-03
193456,333837,2015-07-03
193456,177639,2015-07-03
193456,796486,2015-07-04
193456,438662,2015-07-04
193456,535343,2015-07-04
193462,627944,2015-07-07
193462,99657,2015-07-07
193480,474252,2015-07-08
193480,815247,2015-07-08
193480,429396,2015-07-08
193480,608901,2015-07-08
193480,95256,2015-07-08
193507,832767,2015-07-05
193507,500200,2015-07-05
193507,1075637,2015-07-05
193507,453727,2015-07-05
193507,402470,2015-07-05
193507,3686,2015-07-05
193507,453727,2015-07-05
193507,628746,2015-07-05
193507,21996,2015-07-06
193507,258745,2015-07-06
193507,648737,2015-07-06
193507,624836,2015-07-06
193507,1106243,2015-07-06
193507,1038659,2015-07-06
193507,624836,2015-07-06
193507,1011174,2015-07-06
193507,1038659,2015-07-06
193507,832767,2015-07-06
193507,624836,2015-07-06
193507,366378,2015-07-07
193507,774022,2015-07-07
193507,793855,2015-07-07
193507,1038795,2015-07-07
193507,384894,2015-07-08
193507,530046,2015-07-08
193507,471700,2015-07-08
193507,453727,2015-07-08
193507,475856,2015-07-08
193507,598197,2015-07-08
193507,308114,2015-07-08
193519,709681,2015-07-06
193519,272099,2015-07-06
193525,55424,2015-07-03
193525,471194,2015-07-03
193525,93168,2015-07-03
193531,147835,2015-07-07
193531,587992,2015-07-07
193561,800163,2015-07-07
193561,800163,2015-07-07
193561,800163,2015-07-07
193567,500237,2015-07-04
193567,479134,2015-07-04
193567,479134,2015-07-04
193567,647951,2015-07-04
193567,296613,2015-07-04
193567,292671,2015-07-07
193567,292671,2015-07-07
193567,934587,2015-07-07
193582,618861,2015-07-08
193582,172720,2015-07-08
193597,755622,2015-07-01
193597,200572,2015-07-01
193597,656455,2015-07-01
193597,723806,2015-07-01
193639,587992,2015-07-04
193639,956327,2015-07-04
193639,360282,2015-07-04
193639,847694,2015-07-04
193639,847694,2015-07-04
193639,966602,2015-07-04
193639,956327,2015-07-04
193639,956327,2015-07-04
193639,12929,2015-07-04
193639,966602,2015-07-04
193639,956327,2015-07-04
193639,956327,2015-07-04
193639,919062,2015-07-05
193639,956327,2015-07-05
193639,845319,2015-07-05
193639,751805,2015-07-08
193639,1016550,2015-07-08
193639,686720,2015-07-08
193639,1016550,2015-07-08
193639,1016550,2015-07-08
193639,291439,2015-07-08
193648,413616,2015-07-02
193648,984511,2015-07-02
193648,400900,2015-07-03
193648,766924,2015-07-03
193648,766924,2015-07-03
193648,717533,2015-07-03
193648,766924,2015-07-03
193648,766924,2015-07-03
193648,766924,2015-07-03
193648,94405,2015-07-04
193648,566154,2015-07-04
193648,566154,2015-07-04
193648,532181,2015-07-04
193648,532181,2015-07-04
193648,721732,2015-07-04
193648,532181,2015-07-04
193648,541083,2015-07-04
193648,566154,2015-07-05
193648,566154,2015-07-05
193648,532181,2015-07-07
193648,334507,2015-07-07
193648,418613,2015-07-08
193648,998868,2015-07-08
193648,532181,2015-07-08
193648,532181,2015-07-08
193651,266515,2015-07-07
193651,282429,2015-07-07
193651,266515,2015-07-07
193651,448269,2015-07-07
193651,108190,2015-07-07
193651,744977,2015-07-07
193651,539628,2015-07-07
193654,218014,2015-07-02
193654,344773,2015-07-02
193654,1017638,2015-07-02
193654,1005406,2015-07-02
193654,75815,2015-07-02
193654,630978,2015-07-02
193654,630978,2015-07-02
193672,1046027,2015-07-05
193672,1046027,2015-07-05
193672,58286,2015-07-05
193672,623193,2015-07-05
193672,555445,2015-07-05
193672,126588,2015-07-05
193672,1046027,2015-07-05
193672,716608,2015-07-05
193672,1046027,2015-07-05
193672,623193,2015-07-05
193672,716608,2015-07-05
193681,603993,2015-07-01
193681,1030254,2015-07-01
193681,1002479,2015-07-01
193681,749956,2015-07-05
193681,365594,2015-07-05
193681,827119,2015-07-05
193696,693709,2015-07-01
193696,783914,2015-07-01
193696,607689,2015-07-02
193696,1059986,2015-07-02
193696,840576,2015-07-02
193696,887884,2015-07-02
193696,374875,2015-07-02
193696,887884,2015-07-02
193696,374875,2015-07-02
193696,53604,2015-07-02
193696,887884,2015-07-02
193696,459637,2015-07-02
193696,401512,2015-07-02
193696,374875,2015-07-02
193696,864425,2015-07-02
193696,688224,2015-07-02
193696,887884,2015-07-02
193696,508315,2015-07-02
193696,887884,2015-07-02
193696,374875,2015-07-02
193696,374875,2015-07-02
193696,293270,2015-07-02
193696,374875,2015-07-02
193696,374875,2015-07-02
193696,962803,2015-07-02
193696,374875,2015-07-02
193696,164008,2015-07-02
193696,374875,2015-07-02
193696,195714,2015-07-04
193696,887884,2015-07-04
193696,195714,2015-07-04
193696,1029992,2015-07-04
193702,538745,2015-07-02
193702,538745,2015-07-02
193702,713791,2015-07-02
193720,247848,2015-07-01
193720,640092,2015-07-01
193720,493563,2015-07-01
193720,493563,2015-07-01
193720,1034857,2015-07-01
193720,428606,2015-07-02
193720,61518,2015-07-02
193720,99466,2015-07-02
193720,1016066,2015-07-02
193720,726503,2015-07-02
193720,726503,2015-07-02
193720,428606,2015-07-02
193720,428606,2015-07-02
193720,287873,2015-07-02
193720,287873,2015-07-02
193726,443413,2015-07-01
193726,234554,2015-07-01
193726,914548,2015-07-01
193726,710206,2015-07-01
193726,1089937,2015-07-01
193726,617464,2015-07-01
193726,710206,2015-07-05
193726,710206,2015-07-05
193726,1056615,2015-07-05
193726,710206,2015-07-05
193726,914548,2015-07-05
193726,785833,2015-07-05
193726,914548,2015-07-05
193726,43324,2015-07-05
193732,911083,2015-07-04
193732,999471,2015-07-04
193732,1052341,2015-07-04
193732,676786,2015-07-04
193741,474906,2015-07-02
193741,375152,2015-07-02
193756,462353,2015-07-04
193756,1030146,2015-07-04
193756,842393,2015-07-04
193756,759266,2015-07-04
193756,696901,2015-07-04
193756,1046248,2015-07-04
193756,1046248,2015-07-04
193765,1008104,2015-07-04
193765,317166,2015-07-04
193780,216969,2015-07-04
193780,203150,2015-07-04
193780,920105,2015-07-04
193783,826943,2015-07-08
193783,175960,2015-07-08
193798,618610,2015-07-07
193798,618610,2015-07-07
193798,618610,2015-07-07
193798,618610,2015-07-08
193798,618610,2015-07-08
193801,329021,2015-07-02
193801,971256,2015-07-02
193801,490800,2015-07-07
193801,307381,2015-07-07
193801,436549,2015-07-07
193807,796486,2015-07-06
193807,796486,2015-07-06
193807,796486,2015-07-06
193825,203161,2015-07-02
193825,349350,2015-07-02
193825,854039,2015-07-02
193825,575865,2015-07-02
193825,37928,2015-07-02
193825,3001,2015-07-02
193825,689350,2015-07-02
193825,151150,2015-07-02
193825,203161,2015-07-02
193825,532042,2015-07-02
193825,700368,2015-07-02
193825,3001,2015-07-02
193825,699764,2015-07-02
193825,151150,2015-07-02
193825,558111,2015-07-02
193825,717309,2015-07-02
193825,428491,2015-07-02
193825,650879,2015-07-02
193825,717309,2015-07-02
193825,717309,2015-07-02
193825,183177,2015-07-02
193825,558111,2015-07-08
193825,449003,2015-07-08
193825,449003,2015-07-08
193825,558111,2015-07-08
193831,804944,2015-07-02
193831,804944,2015-07-02
193831,507775,2015-07-08
193831,443084,2015-07-08
193831,47934,2015-07-08
193831,1016550,2015-07-08
193831,342197,2015-07-08
193831,1016550,2015-07-08
193831,47934,2015-07-08
193831,507775,2015-07-08
193831,507775,2015-07-08
193831,507775,2015-07-08
193831,47934,2015-07-08
193831,764856,2015-07-08
193831,443084,2015-07-08
193855,375645,2015-07-05
193855,393123,2015-07-05
193855,59824,2015-07-05
193858,49490,2015-07-05
193858,3362,2015-07-05
193858,338273,2015-07-05
193858,49490,2015-07-05
193858,3362,2015-07-05
193858,1048467,2015-07-06
193858,909682,2015-07-06
193858,1048467,2015-07-06
193858,197129,2015-07-08
193858,1107401,2015-07-08
193858,858567,2015-07-08
193861,616892,2015-07-08
193861,108190,2015-07-08
193861,266515,2015-07-08
193885,1075342,2015-07-04
193885,864202,2015-07-04
193885,619612,2015-07-07
193885,548784,2015-07-07
193885,447043,2015-07-07
193900,165866,2015-07-04
193900,1085434,2015-07-04
193906,898058,2015-07-08
193906,1083333,2015-07-08
193906,611703,2015-07-08
193933,334130,2015-07-01
193933,105704,2015-07-01
193933,677608,2015-07-01
193933,15751,2015-07-01
193933,1030172,2015-07-01
193933,19465,2015-07-01
193933,804006,2015-07-01
193933,815658,2015-07-01
193933,950798,2015-07-01
193933,783786,2015-07-01
193933,191689,2015-07-01
193933,428606,2015-07-01
193933,825268,2015-07-01
193933,1043175,2015-07-01
193933,218996,2015-07-01
193933,314843,2015-07-01
193933,161792,2015-07-01
193933,706531,2015-07-03
193933,926132,2015-07-03
193933,666812,2015-07-03
193933,741050,2015-07-03
193933,1012462,2015-07-03
193933,554149,2015-07-03
193933,584050,2015-07-03
193933,175612,2015-07-03
193933,980523,2015-07-03
193933,636079,2015-07-03
193933,253758,2015-07-03
193933,308068,2015-07-03
193933,342319,2015-07-03
193933,970202,2015-07-03
193933,342319,2015-07-03
193933,1110228,2015-07-03
193933,341164,2015-07-03
193933,708676,2015-07-03
193933,906711,2015-07-03
193933,850470,2015-07-03
193933,42144,2015-07-03
193933,742329,2015-07-03
193933,459937,2015-07-03
193933,396925,2015-07-03
193933,158182,2015-07-03
193933,420767,2015-07-03
193933,517956,2015-07-03
193933,831787,2015-07-03
193933,844781,2015-07-03
193933,479274,2015-07-03
193933,741050,2015-07-03
193933,1104492,2015-07-03
193933,962030,2015-07-03
193933,766276,2015-07-03
193933,154527,2015-07-03
193933,609746,2015-07-03
193933,720952,2015-07-03
193933,751830,2015-07-03
193933,183616,2015-07-05
193933,205291,2015-07-05
193933,331179,2015-07-05
193933,317110,2015-07-05
193933,354991,2015-07-07
193933,483695,2015-07-07
193933,656112,2015-07-07
193933,504996,2015-07-07
193933,739836,2015-07-07
193933,519190,2015-07-07
193933,41916,2015-07-07
193933,921516,2015-07-07
193933,859468,2015-07-07
193933,956706,2015-07-07
193933,929807,2015-07-07
193933,719930,2015-07-07
193933,739836,2015-07-07
193933,304763,2015-07-07
193933,358304,2015-07-07
193933,760040,2015-07-07
193933,655956,2015-07-07
193933,395309,2015-07-07
193933,1006834,2015-07-07
193933,99215,2015-07-07
193933,93487,2015-07-07
193933,732794,2015-07-07
193933,154527,2015-07-07
193933,1067587,2015-07-07
193933,679353,2015-07-07
193933,275980,2015-07-07
193933,636701,2015-07-07
193957,197966,2015-07-06
193957,511611,2015-07-06
193969,855939,2015-07-03
193969,855939,2015-07-03
193969,855939,2015-07-03
194008,1017377,2015-07-08
194008,1017377,2015-07-08
194008,1046248,2015-07-08
194008,1017377,2015-07-08
194017,631714,2015-07-01
194017,631714,2015-07-01
194017,431502,2015-07-08
194017,171019,2015-07-08
194017,477933,2015-07-08
194032,425886,2015-07-04
194032,425886,2015-07-04
194053,137777,2015-07-04
